id,name,rating,userRatingCount,formattedAddress,latitude,longitude,phone,businessStatus,primaryType,takeout,delivery,dineIn,curbsidePickup,reservable,servesLunch,servesDinner,servesBeer,servesWine,liveMusic,servesCocktails,goodForChildren,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,freeParkingLot,freeStreetParking,wheelchairAccessibleEntrance,wheelchairAccessibleRestroom,wheelchairAccessibleSeating,priceStartUSD,priceEndUSD,googleMapsUri
ChIJvaUZHqK3D4gRMGQxsgELVYM,Portillo's Pick Up Rosemont,3.8,346.0,"10290 W Higgins Rd, Rosemont, IL 60018, USA",41.9988027,-87.8854269,(847) 443-2150,OPERATIONAL,fast_food_restaurant,True,True,True,,,True,True,False,False,,,True,True,True,False,True,True,True,True,True,,10,20,https://maps.google.com/?cid=9463482293901419568&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVbCclUE1DogRwsftecfdXFQ,T & JJ's Supreme Steaks & Catering Service,4.3,377.0,"718 S 5th Ave, Maywood, IL 60153, USA",41.8809055,-87.8393104,(708) 338-1185,OPERATIONAL,restaurant,True,,True,,False,True,True,True,True,,True,,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=6078977445857183682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvbgep2EsDogR6A601lrlnYg,Lao Sze Chuan,4.0,1578.0,"2172 S Archer Ave, Chicago, IL 60616, USA",41.853292200000006,-87.634957,(312) 326-5040,OPERATIONAL,chinese_restaurant,True,True,True,False,True,True,True,True,True,False,,True,True,True,False,True,,,True,,True,20,30,https://maps.google.com/?cid=9844276538813714152&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVbjSRTXFD4gRozbQf3LIBdw,The Fat Shallot Food Truck,4.4,16.0,"2300 S Throop St, Chicago, IL 60608, USA",41.850698799999996,-87.6592395,(773) 893-0826,OPERATIONAL,sandwich_shop,True,False,,True,False,True,True,,,False,,,True,True,False,True,,,,,,10,20,https://maps.google.com/?cid=15854298457323878051&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVbMnhsU2DogRvNAtCCU6lAQ,7-Eleven,4.0,31.0,"6559 W Archer Ave, Chicago, IL 60638, USA",41.7918875,-87.7862863,(773) 788-1987,OPERATIONAL,convenience_store,,True,,False,,,,,,,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=329952603430310076&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvbNLKoctDogRGbDWqaHH1zI,Subway,3.1,78.0,"2759 W Cermak Rd, Chicago, IL 60608, USA",41.8517389,-87.6952689,(773) 475-7804,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=3663616319042269209&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvbOfnMXND4gRvWb5RRDrwsc,3 Little Pigs Chi (3LP),4.6,821.0,"3336 N Milwaukee Ave, Chicago, IL 60641, USA",41.9416879,-87.72847809999999,(312) 868-8832,CLOSED_TEMPORARILY,chinese_restaurant,True,True,True,,False,True,True,False,False,False,False,,True,True,False,,,True,,,False,10,20,https://maps.google.com/?cid=14394325814155503293&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvbTfZ0i2D4gRxwqqSsC8Ev0,Sunrise Grill,4.6,1097.0,"1930 E Touhy Ave, Des Plaines, IL 60018, USA",42.0102495,-87.87649549999999,(847) 298-1600,OPERATIONAL,restaurant,True,True,True,True,True,True,True,,True,False,,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=18235845375248960199&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVbuVFeUpDogRiHMn7P0IvsI,Domino's Pizza,2.5,109.0,"2101 E 71st St Unit C-6, Chicago, IL 60649, USA",41.7650589,-87.5743938,(773) 757-6700,OPERATIONAL,meal_delivery,True,True,False,True,,,,,,,,,True,True,False,True,True,,True,,,20,30,https://maps.google.com/?cid=14032663375614800776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVb_BQabND4gRcoAAUepE81o,Outdoor Grill Chicago,4.4,432.0,"3265 N Milwaukee Ave, Chicago, IL 60618, USA",41.940574999999995,-87.725911,(773) 202-9980,OPERATIONAL,american_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=6553657655926227058&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvc1aQ3TND4gRNNB7zofQLSQ,Giordano's,4.5,1560.0,"2855 N Milwaukee Ave, Chicago, IL 60618, USA",41.9333782,-87.7137704,(773) 862-4200,OPERATIONAL,pizza_restaurant,True,True,True,True,False,True,True,True,True,,,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=2606969041020768308&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVc6aUTWzD4gRZCVXg536IXo,Pho lime,4.7,162.0,"561 N York St, Elmhurst, IL 60126, USA",41.9157484,-87.9392532,(331) 979-7789,OPERATIONAL,vietnamese_restaurant,True,True,True,False,,True,True,,,False,,True,True,True,False,,True,True,True,,True,10,20,https://maps.google.com/?cid=8800590701278995812&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvccIzbrMD4gRNQJPDyLNffg,White Castle,3.7,1688.0,"5618 W North Ave, Chicago, IL 60639, USA",41.909638,-87.766381,(773) 889-0194,OPERATIONAL,fast_food_restaurant,True,False,True,,,True,True,False,False,,,True,True,True,False,True,True,True,True,True,,10,20,https://maps.google.com/?cid=17905693239664378421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVcdbzsU3DogR_tvGfsqlJV0,Taquitos Chicago,4.7,33.0,"6235 S Archer Rd, Summit, IL 60501, USA",41.777828,-87.81332909999999,(773) 996-7388,CLOSED_TEMPORARILY,mexican_restaurant,True,True,True,True,,True,True,,,False,,,True,True,False,,,,,,,10,20,https://maps.google.com/?cid=6711953108794530814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVcepybU6DogRf8VePhcBDkY,Culver’s,4.4,2951.0,"9515 S Kedzie Ave, Evergreen Park, IL 60805, USA",41.7198912,-87.7014423,(708) 423-0000,OPERATIONAL,american_restaurant,True,,True,True,False,True,True,True,,False,,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=5047973431671178623&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvcFpMa_LD4gRkO1DZHXZyX8,Farmer's Fridge,3.0,1.0,"Located inside the copy room, 6515 W Grand Ave, Chicago, IL 60707, USA",41.92263,-87.78954,(312) 229-0099,OPERATIONAL,restaurant,True,,True,,,True,True,,,False,,,True,True,False,,,,True,,,,,https://maps.google.com/?cid=9208130011352264080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvcHhnRq1D4gRonjE1ovkIW4,Little Caesars Pizza,3.4,411.0,"2739 Mannheim Rd, Franklin Park, IL 60131, USA",41.9285997,-87.8838182,(847) 288-0484,OPERATIONAL,pizza_restaurant,True,True,,False,False,True,True,False,False,False,False,,True,True,False,True,True,True,True,,False,10,20,https://maps.google.com/?cid=7935875307658311842&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvch_N7DND4gRo2_vebOPzus,Mucho Gusto Barra + Cocina - Chicago,4.6,548.0,"2700 N Milwaukee Ave, Chicago, IL 60647, USA",41.9302303,-87.7095441,(773) 661-2190,OPERATIONAL,restaurant,True,True,True,True,True,,,,True,,True,,,,,,True,,,,,,,https://maps.google.com/?cid=16991676445123112867&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvclVZwDRD4gRw8d93zIX2Ig,Mica's Mexican Restaurant,4.7,27.0,"2049 W Howard St, Chicago, IL 60645, USA",42.0192749,-87.68230050000001,(872) 241-4875,OPERATIONAL,mexican_restaurant,True,True,,False,,,,,,,,,,,,,,,,,,10,20,https://maps.google.com/?cid=9860656891393066947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvcMMfgczDogRwibpzo-Qacg,Wingstop,3.6,659.0,"2240 S Cicero Ave, Cicero, IL 60804, USA",41.850245,-87.7446997,(708) 477-6809,OPERATIONAL,restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,,,10,20,https://maps.google.com/?cid=14441232627466315458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvcTS06HND4gR7d2w3XQlv-A,7-Eleven,3.7,149.0,"3600 W Belmont Ave, Chicago, IL 60618, USA",41.939554799999996,-87.71784199999999,(872) 302-4952,OPERATIONAL,convenience_store,True,True,,False,,,,,,,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=16194703968913382893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVcUu1yTLD4gRSTdGgOHQ6as,Betty's Bistro,4.1,32.0,"1736 N Harlem Ave, Elmwood Park, IL 60707, USA",41.911452399999995,-87.8062248,(708) 695-5780,OPERATIONAL,restaurant,True,False,True,,,,,,,False,,,,,,,,,,True,True,,,https://maps.google.com/?cid=12387661916997564233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVd3tYQA7DogRfTDZHB-QnyI,Panda Express,3.3,159.0,"4801 W 87th St, Oak Lawn, IL 60453, USA",41.733931,-87.741706,(872) 278-9981,OPERATIONAL,chinese_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=2494871181888925821&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVd64IGDND4gRmOSkBmplkYY,Papa Johns Pizza,3.3,228.0,"2020 N California Ave Ste 2, Chicago, IL 60647, USA",41.918110999999996,-87.69763069999999,(773) 645-7272,OPERATIONAL,pizza_restaurant,True,True,,,False,True,True,False,False,False,False,,True,True,False,True,True,,True,,False,,,https://maps.google.com/?cid=9696642978757797016&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdAPzaHND4gRzc0X21mHCgs,Taqueria Mazamitla,4.5,760.0,"3610 W Belmont Ave, Chicago, IL 60618, USA",41.939391099999995,-87.7179563,(773) 267-2667,OPERATIONAL,mexican_restaurant,True,,True,,False,True,True,True,False,False,,True,True,True,False,True,,True,,,True,10,20,https://maps.google.com/?cid=795597104181923277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdDaGgkvDogR84tSoYUDRMw,Dunkin',2.9,94.0,"7119 S Ashland Ave, Chicago, IL 60636, USA",41.764394,-87.66337,(773) 952-7036,OPERATIONAL,coffee_shop,True,True,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,1,10,https://maps.google.com/?cid=14718893354625698803&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVddx-aAtDogRQ5PTKK74EqQ,Rays’s Cafe,5.0,2.0,"Curtis Granderson Stadium, 901 W Roosevelt Rd, Chicago, IL 60608, USA",41.8665933,-87.64927809999999,(708) 381-0010,CLOSED_TEMPORARILY,american_restaurant,True,True,,False,,,,,,,,True,True,,False,True,,True,,True,True,,,https://maps.google.com/?cid=11822785398693925699&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdk0U900DogR-0-emRtTNjc,FatDuck Tavern & Grill,4.5,1556.0,"7218 Madison St, Forest Park, IL 60130, USA",41.879508099999995,-87.80570580000001,(708) 488-1493,OPERATIONAL,bar_and_grill,True,,True,,True,True,True,True,True,False,True,True,True,True,False,True,,True,True,True,True,20,30,https://maps.google.com/?cid=3978458698834923515&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdnubpvSD4gRZXVOo7vL--k,Rosaisela Tacos Y Mas,4.6,222.0,"2551 W Fullerton Ave, Chicago, IL 60647, USA",41.9247089,-87.6918163,(773) 655-0096,OPERATIONAL,mexican_restaurant,True,True,True,,False,True,True,False,False,False,False,False,True,True,False,True,,,True,,True,10,20,https://maps.google.com/?cid=16860293636750734693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdOe9RPSD4gRnU60PAsQ2ZM,The Bad Apple,4.6,2541.0,"4300 N Lincoln Ave, Chicago, IL 60618, USA",41.959756,-87.682822,(773) 360-8406,OPERATIONAL,restaurant,True,True,True,,False,True,True,True,True,,True,True,True,True,False,True,,True,True,True,True,20,30,https://maps.google.com/?cid=10653564033970753181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVdQaWNJKDogR8Z_sx6px1Q8,Johnnie's Grill,4.4,974.0,"4401 W Lake St, Melrose Park, IL 60160, USA",41.8980191,-87.8865022,(708) 345-1314,OPERATIONAL,american_restaurant,True,True,True,,True,True,True,True,False,False,False,True,False,True,False,True,True,True,,True,True,10,20,https://maps.google.com/?cid=1140943058920841201&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdQuSWwkDogRppci5U3PKps,Waylow Wine & Spirits,4.1,338.0,"12310 S Halsted St, Calumet Park, IL 60827, USA",41.6700958,-87.6420175,(708) 925-0880,OPERATIONAL,liquor_store,,True,,,,,,,,,,,True,True,False,True,True,True,True,,,,,https://maps.google.com/?cid=11180976958364358566&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdsrrebTD4gRlzR6Q8BVV3M,bartaco,4.4,319.0,"1635 N Damen Ave, Chicago, IL 60647, USA",41.9115342,-87.6772531,(708) 740-8226,CLOSED_PERMANENTLY,restaurant,True,True,True,False,,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=8311205921589703831&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVdWNStc9DogRinHa9G8mdtg,Bubbakoo's Burritos,4.4,468.0,"13545 S Cicero Ave, Crestwood, IL 60418, USA",41.646449499999996,-87.73698,(708) 629-6606,OPERATIONAL,mexican_restaurant,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=15597696621735473546&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvdZxClctDogRkAqXCMWCfA8,Francois Frankie Le Carousel Bar,4.3,281.0,"222 W Randolph St, Chicago, IL 60606, USA",41.8845926,-87.6346561,(312) 600-9659,OPERATIONAL,restaurant,True,True,True,,True,True,True,True,True,True,True,False,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=1115910590445324944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJve0z6k9JDogRk1l4qulSIY4,Viet Heritage Cuisine,4.7,458.0,"114 Countryside Plaza, Countryside, IL 60525, USA",41.7811544,-87.87090649999999,(708) 639-4034,OPERATIONAL,vietnamese_restaurant,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=10241558191158090131&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvec7ZoYtDogRUm_Xw_yGddw,Qiao Lin Hotpot - Chicago Chinatown,4.7,1087.0,"2105 S Jefferson St Suite A, Chicago, IL 60616, USA",41.8539185,-87.64159219999999,(312) 600-9779,OPERATIONAL,restaurant,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,30,50,https://maps.google.com/?cid=15885751680794849106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVeDV6kfJD4gRkNTL2r-0cxU,Subway,3.9,110.0,"6072 N. Northwest Hwy Norwood Park Metro Station, Chicago, IL 60631, USA",41.991576599999995,-87.7980267,(773) 763-2229,OPERATIONAL,sandwich_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=1545777833220756624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVemZJwA7DogR5BP4JPcBd7I,Alos Tacos Restaurant,4.3,52.0,"5635 W 87th St, Oak Lawn, IL 60453, USA",41.7339992,-87.76239029999999,(773) 937-7647,OPERATIONAL,mexican_restaurant,True,,,False,,,,,,,,,True,True,False,,True,,,,,1,10,https://maps.google.com/?cid=12859749421968528356&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJveSAS6zRD4gRSEh5XwOL0M0,Rosewood Tavern,5.0,117.0,"5726 N Western Ave, Chicago, IL 60659, USA",41.9857971,-87.68977989999999,(773) 944-1035,OPERATIONAL,bar_and_grill,True,False,True,,True,True,True,True,True,,True,False,True,True,False,,,True,,False,True,10,20,https://maps.google.com/?cid=14830506419533989960&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVeToOJzTD4gRvjGOQ4gHZs8,Alpana,4.5,546.0,"831 N State St, Chicago, IL 60610, USA",41.8978021,-87.62809299999999,(312) 624-8055,OPERATIONAL,restaurant,True,False,True,False,True,True,True,True,True,False,True,False,True,True,False,True,,,True,True,True,50,100,https://maps.google.com/?cid=14944640695305908670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVeUsax07DogRAQk2Vgza9pQ,"Nicky V's Beef, Dogs, and Food Trucks Merrionette Park",2.1,13.0,"11849 S Kedzie Ave, Merrionette Park, IL 60803, USA",41.6774096,-87.6993249,(708) 897-8461,OPERATIONAL,american_restaurant,True,True,True,False,False,True,True,False,,False,False,True,True,,False,,True,True,,,,10,20,https://maps.google.com/?cid=10734006508405000449&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvezyVDDTD4gR08-SGrjmmUU,PiniPico Coffee & Empanadas,4.4,332.0,"1538 N Clark St, Chicago, IL 60610, USA",41.910533,-87.6319061,(312) 624-8389,OPERATIONAL,coffee_shop,True,True,True,,False,True,,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=5015293338447957971&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJve_CD1vND4gR3r2NtbHYk5I,Tamales la Huasteca,4.3,6.0,"Chicago, IL 60618, USA",41.9446929,-87.7125106,,OPERATIONAL,mexican_restaurant,True,,,,,True,,,,False,,,,,,,,,,,,,,https://maps.google.com/?cid=10562023808880721374&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvfaWOeZJDogR9hxSt-FXSk0,Hangry Joe's Hot Chicken & Wings,4.1,87.0,"1 N La Grange Rd #1A, La Grange, IL 60525, USA",41.8167318,-87.86954419999999,(888) 780-2080,OPERATIONAL,restaurant,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,10,20,https://maps.google.com/?cid=5569360516151909622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvfia6kYkDogR3ikD8E6qanE,Subway,3.6,268.0,"11629 S Halsted St, Chicago, IL 60628, USA",41.683121199999995,-87.64156,(773) 660-0777,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,,,10,20,https://maps.google.com/?cid=8172531729828096478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvfPUVM80DogRoBTUdHUCkkA,Lea French Cafe,4.3,375.0,"106 N Marion St, Oak Park, IL 60301, USA",41.8876147,-87.802178,(708) 613-5994,OPERATIONAL,french_restaurant,True,True,True,False,False,True,False,,True,False,,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=4652784068521628832&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVfR-OcksDogR0hNHOAm7Ii8,Blue Agave Tequila Bar & Restaurant,4.2,594.0,"579 W Kinzie St, Chicago, IL 60654, USA",41.8889056,-87.64273329999999,(312) 300-6990,OPERATIONAL,mexican_restaurant,True,True,True,,True,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=3396482717264057298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvftgOrfTD4gRvzfIPHJCuNU,IHOP,3.9,2705.0,"3760 N Halsted St, Chicago, IL 60613, USA",41.951063399999995,-87.6499237,(773) 296-0048,OPERATIONAL,breakfast_restaurant,True,True,True,True,False,True,True,False,False,,False,True,True,True,False,False,True,True,True,True,True,10,20,https://maps.google.com/?cid=15400131984206870463&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVfwa88EsDogR9Rr2ErBjgH4,Panera Bread,2.5,39.0,"600 W Van Buren St Suite 102, Chicago, IL 60607, USA",41.876899099999996,-87.6428847,(312) 575-8502,OPERATIONAL,catering_service,,,True,False,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,,,https://maps.google.com/?cid=9115395253681396469&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVfXUg80pDogR-m1qrWNU_rA,The Lawn Breakfast Bar,4.2,92.0,"6652 S Langley Ave, Chicago, IL 60637, USA",41.7733997,-87.6083973,(773) 855-9749,OPERATIONAL,restaurant,True,True,True,False,,True,,,,False,,True,,,False,,,True,,,True,10,20,https://maps.google.com/?cid=12753723981847752186&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvfyFOW0tDogRtlO84C-WisQ,Wei Dao Cheng Du 味道成都,4.9,40.0,"2101 S Jefferson St, Chicago, IL 60616, USA",41.8539646,-87.6414547,(312) 248-8477,OPERATIONAL,chinese_restaurant,True,,True,,,,,,,,,,,,,,True,,,,,20,30,https://maps.google.com/?cid=14162297110598013878&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvfzTNIw5DogRfYep4l_2n3I,KFC,3.6,53.0,"444 Chicago Ridge Mall, Chicago Ridge, IL 60415, USA",41.7155638,-87.78357369999999,(708) 423-5510,OPERATIONAL,restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=8259591133305866109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJVfzX83TTD4gRaY-e65ELdAw,Sweetwaters Coffee & Tea,4.7,314.0,"1457 N Halsted St B105, Chicago, IL 60642, USA",41.9083705,-87.6477781,(312) 265-1910,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,1,10,https://maps.google.com/?cid=897354947104771945&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvQ3b0LHND4gR-isWCHw9-Pg,Mariscos Y Taqueria Chemas 2,4.8,178.0,"3721 W Fullerton Ave, Chicago, IL 60647, USA",41.92438,-87.72034649999999,(773) 698-6804,OPERATIONAL,mexican_restaurant,True,True,True,,,True,True,True,,,True,True,True,True,False,True,,True,True,True,True,,,https://maps.google.com/?cid=17940156718551280634&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvQ3g9DHTD4gRb1OWepaIgdc,Dunkin',3.5,149.0,"4010 N Western Ave, Chicago, IL 60618, USA",41.9544381,-87.6889676,(773) 604-4433,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,,True,1,10,https://maps.google.com/?cid=15528843170033324911&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvQCtMOPSD4gR85yuz7NpczE,Dunkin',4.0,196.0,"1331 W Fullerton Ave, Chicago, IL 60614, USA",41.925073999999995,-87.6614462,(773) 472-9801,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,True,True,1,10,https://maps.google.com/?cid=3563307951184583923&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJvQCtW4LRD4gRb8SuM-iI5jk,Mei Shung,3.9,206.0,"5511 N Broadway, Chicago, IL 60640, USA",41.9822029,-87.65969869999999,(773) 728-5778,OPERATIONAL,chinese_restaurant,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,,,,,,10,20,https://maps.google.com/?cid=4172172635686225007&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
